index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
47659,38,blue-collar,married,primary,no,-42,yes,no,cellular,14,may,87,1,-1,0,unknown,no,2024-05-01
47663,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no,2024-05-01
47664,28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,256,1,322,3,success,no,2024-05-01
47665,25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,no,2024-05-01
47666,47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285,1,330,3,other,no,2024-05-01
47675,25,services,single,secondary,no,216,yes,no,cellular,14,may,175,3,-1,0,unknown,no,2024-05-01
47689,46,admin.,single,secondary,no,-976,yes,yes,cellular,14,may,111,1,-1,0,unknown,no,2024-05-01
47690,34,blue-collar,married,primary,no,109,yes,no,cellular,14,may,685,2,-1,0,unknown,no,2024-05-01
47691,44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423,3,-1,0,unknown,no,2024-05-01
47698,41,blue-collar,married,secondary,no,427,yes,yes,cellular,14,may,177,2,-1,0,unknown,no,2024-05-01
47707,48,blue-collar,married,secondary,no,333,yes,no,cellular,14,may,24,6,-1,0,unknown,no,2024-05-01
47714,40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure,no,2024-05-01
47715,45,admin.,divorced,tertiary,no,569,yes,no,cellular,14,may,228,1,-1,0,unknown,no,2024-05-01
47719,40,services,single,secondary,no,573,yes,no,cellular,14,may,329,1,-1,0,unknown,no,2024-05-01
47721,31,management,married,tertiary,no,183,yes,yes,cellular,14,may,46,3,-1,0,unknown,no,2024-05-01
47726,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,yes,2024-05-01
47730,60,blue-collar,married,primary,no,2147,no,no,telephone,14,may,213,1,-1,0,unknown,no,2024-05-01
47731,58,admin.,divorced,secondary,no,8548,yes,no,cellular,14,may,175,8,-1,0,unknown,no,2024-05-01
47733,52,technician,married,tertiary,no,136,yes,no,telephone,14,may,46,2,287,10,other,no,2024-05-01
47736,31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no,2024-05-01
47739,47,admin.,married,secondary,no,1863,yes,yes,cellular,14,may,151,4,-1,0,unknown,no,2024-05-01
47748,43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no,2024-05-01
47752,41,blue-collar,married,secondary,no,281,yes,no,cellular,14,may,123,4,-1,0,unknown,no,2024-05-01
47763,46,admin.,married,secondary,no,196,yes,no,telephone,14,may,29,2,-1,0,unknown,no,2024-05-01
47770,30,blue-collar,married,secondary,no,664,no,yes,telephone,14,may,57,1,-1,0,unknown,no,2024-05-01
47786,55,management,married,primary,no,338,yes,no,cellular,14,may,8,4,300,5,failure,no,2024-05-01
47792,47,entrepreneur,married,tertiary,no,-497,yes,no,cellular,14,may,176,2,-1,0,unknown,no,2024-05-01
47795,30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes,2024-05-01
47796,43,blue-collar,married,primary,no,1,yes,yes,cellular,14,may,649,2,-1,0,unknown,no,2024-05-01
47803,27,admin.,single,secondary,no,54,yes,no,cellular,14,may,252,2,-1,0,unknown,no,2024-05-01
47804,35,admin.,single,secondary,no,-133,yes,no,cellular,14,may,546,3,-1,0,unknown,no,2024-05-01
47805,47,entrepreneur,married,unknown,no,676,yes,yes,cellular,14,may,204,2,364,3,failure,no,2024-05-01
47808,34,blue-collar,married,primary,no,79,yes,no,cellular,14,may,406,2,-1,0,unknown,no,2024-05-01
47810,26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,yes,2024-05-01
47816,35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,-1,0,unknown,yes,2024-05-01
47819,31,blue-collar,single,secondary,no,1257,yes,no,cellular,14,may,350,2,-1,0,unknown,no,2024-05-01
47828,36,technician,married,secondary,no,1038,yes,no,telephone,14,may,42,3,-1,0,unknown,no,2024-05-01
47829,41,blue-collar,single,primary,no,3237,no,no,cellular,14,may,240,3,363,4,other,no,2024-05-01
47860,38,self-employed,single,secondary,no,677,yes,no,cellular,14,may,114,2,-1,0,unknown,no,2024-05-01
47865,39,blue-collar,married,primary,no,-223,yes,no,cellular,14,may,185,10,-1,0,unknown,no,2024-05-01
47872,34,blue-collar,single,tertiary,no,97,no,no,cellular,14,may,67,3,-1,0,unknown,no,2024-05-01
47875,46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,142,3,259,17,failure,no,2024-05-01
47877,49,entrepreneur,married,primary,no,137,yes,no,cellular,14,may,384,7,-1,0,unknown,no,2024-05-01
47894,52,management,married,tertiary,no,751,no,no,cellular,14,may,165,4,371,5,failure,no,2024-05-01
47895,32,student,married,tertiary,no,744,yes,no,cellular,14,may,506,2,352,1,other,no,2024-05-01
47897,36,services,single,secondary,no,568,yes,no,cellular,15,may,140,3,364,2,failure,no,2024-05-01
47900,33,blue-collar,married,secondary,no,101,yes,no,cellular,15,may,235,2,361,4,failure,no,2024-05-01
47904,29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no,2024-05-01
47907,36,technician,single,secondary,no,125,yes,no,cellular,15,may,676,3,-1,0,unknown,yes,2024-05-01
47908,40,technician,married,tertiary,no,602,yes,no,cellular,15,may,145,4,360,7,failure,no,2024-05-01
47930,27,admin.,single,secondary,no,-145,yes,no,telephone,15,may,289,8,-1,0,unknown,no,2024-05-01
47935,30,management,single,tertiary,no,872,yes,no,cellular,15,may,61,1,298,2,failure,no,2024-05-01
47948,23,admin.,single,secondary,no,738,yes,no,cellular,15,may,347,1,-1,0,unknown,no,2024-05-01
47953,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,unknown,yes,2024-05-01
47973,52,blue-collar,divorced,primary,no,-100,yes,no,cellular,15,may,7,4,340,15,other,no,2024-05-01
47975,47,blue-collar,divorced,secondary,no,1480,yes,no,cellular,15,may,144,1,365,1,failure,no,2024-05-01
47977,41,blue-collar,divorced,secondary,no,793,yes,no,cellular,15,may,123,1,365,1,failure,no,2024-05-01
47988,28,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,1,-1,0,unknown,no,2024-05-01
47991,23,blue-collar,single,primary,no,3198,yes,no,cellular,15,may,224,1,352,2,failure,no,2024-05-01
47993,33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure,no,2024-05-01
47994,57,management,married,tertiary,no,334,yes,no,cellular,15,may,169,2,365,2,failure,no,2024-05-01
47998,51,blue-collar,divorced,secondary,no,113,no,no,cellular,15,may,71,3,-1,0,unknown,no,2024-05-01
47999,25,blue-collar,single,secondary,no,543,yes,no,cellular,15,may,302,1,-1,0,unknown,no,2024-05-01
48001,34,technician,married,secondary,no,580,yes,no,cellular,15,may,88,1,-1,0,unknown,no,2024-05-01
48002,35,blue-collar,single,primary,no,85,no,no,cellular,15,may,213,1,364,1,failure,no,2024-05-01
48004,32,management,married,tertiary,no,1297,yes,no,cellular,15,may,250,1,-1,0,unknown,no,2024-05-01
48009,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no,2024-05-01
48016,60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,no,2024-05-01
48025,35,blue-collar,divorced,secondary,no,286,yes,no,cellular,15,may,158,1,365,4,other,no,2024-05-01
48026,33,entrepreneur,married,secondary,no,1996,yes,no,cellular,15,may,72,2,178,1,failure,no,2024-05-01
48031,24,admin.,married,secondary,no,-94,yes,no,cellular,15,may,217,1,-1,0,unknown,no,2024-05-01
48032,31,self-employed,married,tertiary,no,1194,yes,no,cellular,15,may,50,1,-1,0,unknown,no,2024-05-01
48037,37,blue-collar,married,secondary,no,222,yes,no,cellular,15,may,7,6,357,1,failure,no,2024-05-01
48042,30,blue-collar,married,primary,no,123,yes,no,cellular,15,may,55,4,-1,0,unknown,no,2024-05-01
48054,35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,2,302,2,other,yes,2024-05-01
48057,35,unemployed,married,tertiary,no,1849,yes,no,cellular,15,may,111,1,-1,0,unknown,no,2024-05-01
48062,22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown,yes,2024-05-01
48063,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,no,2024-05-01
48070,31,blue-collar,single,secondary,no,178,yes,no,cellular,15,may,415,1,360,5,failure,no,2024-05-01
48072,47,services,married,secondary,no,1474,yes,no,cellular,15,may,77,1,368,3,failure,no,2024-05-01
48074,28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no,2024-05-01
48075,30,admin.,single,secondary,yes,-228,yes,no,cellular,15,may,101,1,371,1,failure,no,2024-05-01
48081,30,services,single,secondary,no,581,yes,no,cellular,15,may,267,1,354,1,other,no,2024-05-01
48091,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no,2024-05-01
48096,43,services,married,secondary,no,68,yes,yes,cellular,15,may,159,1,-1,0,unknown,no,2024-05-01
48102,31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,no,2024-05-01
48116,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,yes,2024-05-01
48127,31,admin.,married,secondary,no,685,yes,no,cellular,15,may,552,1,329,3,failure,yes,2024-05-01
48130,23,services,single,unknown,no,15,yes,no,cellular,15,may,76,2,364,2,other,no,2024-05-01
48133,58,technician,married,primary,no,10,yes,no,cellular,15,may,298,1,-1,0,unknown,no,2024-05-01
48135,38,blue-collar,single,primary,no,1583,yes,no,cellular,15,may,386,1,-1,0,unknown,no,2024-05-01
48146,36,blue-collar,divorced,secondary,no,421,yes,no,cellular,15,may,34,7,360,4,other,no,2024-05-01
48154,46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,yes,2024-05-01
48160,31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,110,1,-1,0,unknown,no,2024-05-01
48164,33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,no,2024-05-01
48166,28,blue-collar,single,secondary,no,-545,yes,yes,cellular,15,may,322,1,-1,0,unknown,no,2024-05-01
48168,44,admin.,divorced,secondary,no,-179,yes,no,cellular,15,may,333,1,-1,0,unknown,no,2024-05-01
48170,30,services,single,secondary,no,-100,yes,yes,cellular,15,may,292,1,-1,0,unknown,no,2024-05-01
48175,32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,no,2024-05-01
48185,30,technician,single,unknown,no,878,yes,no,cellular,15,may,173,3,298,3,other,no,2024-05-01
48191,33,services,single,secondary,no,-198,yes,no,cellular,15,may,256,1,359,3,success,no,2024-05-01
48202,38,technician,single,secondary,no,553,yes,no,cellular,15,may,178,2,270,8,other,no,2024-05-01
48204,50,retired,married,primary,no,172,yes,yes,cellular,15,may,7,6,-1,0,unknown,no,2024-05-01
48215,35,services,married,secondary,no,2791,yes,no,cellular,15,may,45,1,-1,0,unknown,no,2024-05-01
48224,39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,576,4,371,1,failure,yes,2024-05-01
48225,44,blue-collar,married,secondary,no,167,yes,no,cellular,15,may,79,2,373,1,failure,no,2024-05-01
48227,27,services,married,secondary,no,311,yes,no,cellular,15,may,50,1,352,1,failure,no,2024-05-01
48229,31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,2024-05-01
48232,29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure,no,2024-05-01
48239,30,management,single,tertiary,no,1692,yes,no,cellular,15,may,251,1,-1,0,unknown,no,2024-05-01
48245,26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other,no,2024-05-01
48250,27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes,2024-05-01
48264,29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no,2024-05-01
48268,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no,2024-05-01
48274,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no,2024-05-01
48275,32,services,married,secondary,no,118,yes,no,cellular,15,may,20,6,-1,0,unknown,no,2024-05-01
48278,40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,no,2024-05-01
48285,60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown,yes,2024-05-01
48293,32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no,2024-05-01
48304,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,2024-05-01
48305,32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes,2024-05-01
48309,40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes,2024-05-01
48310,33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no,2024-05-01
48311,46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no,2024-05-01
48316,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no,2024-05-01
48317,33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no,2024-05-01
48323,22,student,single,secondary,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,2024-05-01
48343,25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,2024-05-01
48363,31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no,2024-05-01
48373,30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no,2024-05-01
48375,34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no,2024-05-01
48387,31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,no,2024-05-01
48391,26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no,2024-05-01
48399,36,technician,married,tertiary,no,530,yes,no,cellular,15,may,239,2,-1,0,unknown,no,2024-05-01
48410,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,2024-05-01
48412,44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no,2024-05-01
48420,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,2024-05-01
48425,37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no,2024-05-01
48428,34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no,2024-05-01
48433,39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no,2024-05-01
48441,40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no,2024-05-01
48443,28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no,2024-05-01
48444,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,2024-05-01
48452,43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no,2024-05-01
48458,39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no,2024-05-01
48460,32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no,2024-05-01
48461,48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no,2024-05-01
48471,30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,unknown,no,2024-05-01
48489,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes,2024-05-01
48491,31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,2024-05-01
48496,32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no,2024-05-01
48497,41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no,2024-05-01
48502,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no,2024-05-01
48507,32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no,2024-05-01
48508,30,admin.,married,tertiary,no,-750,no,no,cellular,15,may,208,3,-1,0,unknown,no,2024-05-01
48528,41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no,2024-05-01
48531,37,blue-collar,divorced,secondary,no,625,yes,no,cellular,15,may,68,4,359,2,failure,no,2024-05-01
48532,34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,no,2024-05-01
48540,23,blue-collar,married,primary,no,531,yes,no,cellular,15,may,509,3,345,9,other,no,2024-05-01
48552,35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes,2024-05-01
48556,42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,1326,6,175,3,failure,no,2024-05-01
48569,56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,unknown,yes,2024-05-01
48571,28,student,married,tertiary,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no,2024-05-01
48572,34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no,2024-05-01
48579,33,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no,2024-05-01
48599,54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,no,2024-05-01
48601,38,technician,married,secondary,no,525,yes,yes,telephone,18,may,15,7,178,1,other,no,2024-05-01
48605,34,technician,married,tertiary,no,3743,yes,no,cellular,18,may,722,4,-1,0,unknown,yes,2024-05-01
48606,40,blue-collar,single,primary,no,-21,no,no,cellular,18,may,68,2,368,3,failure,no,2024-05-01
48629,37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,899,3,-1,0,unknown,yes,2024-05-01
48630,35,management,single,tertiary,no,13,yes,no,cellular,18,may,17,8,178,5,other,no,2024-05-01
48632,37,housemaid,married,primary,no,254,yes,no,telephone,18,may,16,6,-1,0,unknown,no,2024-05-01
48647,26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no,2024-05-01
48649,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no,2024-05-01
48650,32,blue-collar,married,secondary,no,36,yes,no,cellular,18,may,116,4,-1,0,unknown,no,2024-05-01
48651,27,admin.,married,secondary,no,0,yes,yes,cellular,18,may,157,5,-1,0,unknown,no,2024-05-01
48659,34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59,2,-1,0,unknown,no,2024-05-01
48670,31,blue-collar,married,primary,no,54,yes,no,cellular,18,may,239,6,-1,0,unknown,no,2024-05-01
48675,31,admin.,divorced,secondary,no,11,yes,no,cellular,18,may,17,7,350,9,other,no,2024-05-01
48676,37,admin.,single,secondary,no,31,yes,no,cellular,18,may,15,9,-1,0,unknown,no,2024-05-01
48686,36,admin.,single,secondary,no,507,yes,no,cellular,18,may,264,1,300,2,success,no,2024-05-01
48689,32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,6,-1,0,unknown,no,2024-05-01
48699,35,management,single,tertiary,no,331,yes,no,cellular,18,may,30,5,-1,0,unknown,no,2024-05-01
48701,23,services,single,secondary,no,-229,yes,yes,cellular,18,may,557,1,-1,0,unknown,no,2024-05-01
